"workbook","sheet","row","column","displayed_value","raw_value","formula","number_format"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","4","11","72.2","72.1939633152174","72.1939633152174","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","4","12","60.2","60.1881559782609","60.1881559782609","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","4","13","0.44","0.44","0.44","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","4","14","0.64","0.64","0.64","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","4","21","1.23","1.22939991950989","1.22939991950989","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","4","22","0.64","0.637204051017761","0.637204051017761","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","5","3","3","3","3","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","5","4","10.7","10.7275469459418","10.7275469459418","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","5","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","5","6","749","749.333333333333","749.333333333333","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","5","7","88","87.75","87.75","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","5","8","28.45","28.45","28.45","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","5","9","0.53","0.53475","0.53475","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","5","10","12.1","12.1367521367521","12.1367521367521","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","5","11","72.2","72.2259641304348","72.2259641304348","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","5","12","64.2","64.1660619565217","64.1660619565217","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","5","13","1.80","1.8","1.8","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","5","14","0.48","0.48","0.48","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","5","21","1.24","1.23951888084412","1.23951888084412","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","5","22","0.68","0.676074206829071","0.676074206829071","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","6","3","4","4","4","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","6","4","10.9","10.9075932198926","10.9075932198926","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","6","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","6","6","761","761.333333333333","761.333333333333","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","6","7","98","97.8636363636364","97.8636363636364","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","6","8","28.20","28.2","28.2","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","6","9","0.54","0.541787096774194","0.541787096774194","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","6","10","14.6","14.6307477937761","14.6307477937761","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","6","11","72.2","72.2293967391304","72.2293967391304","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","6","12","65.1","65.0781233695652","65.0781233695652","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","6","13","2.00","2","2","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","6","14","0.16","0.16","0.16","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","6","15","126","125.950409020858","125.950409020858","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","6","16","66","65.8782185360377","65.8782185360377","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","6","17","<0,5","<0,5","<0,5","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","6","18","6","5.73647958124652","5.73647958124652","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","6","19","211","211","211","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","6","20","3","3.37690607734807","3.37690607734807","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","6","21","1.51","1.50680983066559","1.50680983066559","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","6","22","0.86","0.856112897396088","0.856112897396088","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","7","3","5","5","5","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","7","4","10.7","10.7106530175061","10.7106530175061","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","7","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","7","6","865","865.333333333333","865.333333333333","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","7","7","85","84.6190476190476","84.6190476190476","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","7","8","27.65","27.65","27.65","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","7","9","0.53","0.532551282051282","0.532551282051282","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","7","10","16.8","16.8261114237479","16.8261114237479","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","7","11","72.4","72.3957804347826","72.3957804347826","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","7","12","65.4","65.4163315217391","65.4163315217391","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","7","13","1.96","1.96","1.96","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","7","14","0.12","0.12","0.12","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","7","21","1.51","1.51027429103851","1.51027429103851","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","7","22","0.54","0.535080134868622","0.535080134868622","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","8","3","6","6","6","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","8","4","7.0","7.04155464301873","7.04155464301873","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","8","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","8","6","569","569.333333333333","569.333333333333","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","8","7","83","82.9","82.9","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","8","8","29.25","29.25","29.25","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","8","9","0.54","0.536933333333333","0.536933333333333","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","8","10","8.6","8.56453558504222","8.56453558504222","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","8","11","72.5","72.4615434782609","72.4615434782609","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","8","12","58.2","58.179","58.179","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","8","13","0.68","0.68","0.68","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","8","14","0.56","0.56","0.56","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","8","21","1.40","1.39877963066101","1.39877963066101","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","8","22","0.83","0.832254350185394","0.832254350185394","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","9","3","7","7","7","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","9","4","11.0","10.9758962904646","10.9758962904646","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","9","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","9","6","760","760","760","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","9","7","83","83.3","83.3","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","9","8","28.82","28.82","28.82","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","9","9","0.55","0.550856164383562","0.550856164383562","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","9","10","12.2","12.1848739495798","12.1848739495798","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","9","11","72.5","72.5392073369565","72.5392073369565","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","9","12","64.0","64.0490978260869","64.0490978260869","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","9","13","1.56","1.56","1.56","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","9","14","0.64","0.64","0.64","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","9","21","1.20","1.20176768302917","1.20176768302917","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","9","22","0.65","0.645358204841614","0.645358204841614","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","10","3","8","8","8","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","10","4","11.4","11.4494237459269","11.4494237459269","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","10","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","10","6","789","789.333333333333","789.333333333333","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","10","7","94","94","94","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","10","8","28.55","28.55","28.55","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","10","9","0.51","0.513235294117647","0.513235294117647","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","10","10","15.4","15.4255319148936","15.4255319148936","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","10","11","71.7","71.6958293478261","71.6958293478261","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","10","12","65.4","65.4370336956522","65.4370336956522","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","10","13","2.00","2","2","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","10","14","0.72","0.72","0.72","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","10","15","118","117.894990457404","117.894990457404","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","10","16","56","55.5328685384549","55.5328685384549","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","10","17","<0,5","<0,5","<0,5","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","10","18","5","4.86361362914855","4.86361362914855","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","10","19","198","198","198","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","10","20","6","6.1137413120575","6.1137413120575","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","10","21","1.31","1.31498239934444","1.31498239934444","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","10","22","0.53","0.531972944736481","0.531972944736481","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","11","3","9","9","9","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","11","4","10.1","10.0502108929522","10.0502108929522","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","11","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","11","6","875","874.666666666667","874.666666666667","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","11","7","88","88.45","88.45","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","11","8","27.75","27.75","27.75","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","11","9","0.50","0.502941935483871","0.502941935483871","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","11","10","15.2","15.2063312605992","15.2063312605992","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","11","11","72.3","72.2854320652174","72.2854320652174","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","11","12","64.9","64.9220298913043","64.9220298913043","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","11","13","0.64","0.64","0.64","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","11","14","0.16","0.16","0.16","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","11","21","1.33","1.32658493518829","1.32658493518829","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","11","22","0.76","0.757736325263977","0.757736325263977","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","12","3","10","10","10","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","12","4","7.9","7.88212836958903","7.88212836958903","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","12","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","12","6","573","573.333333333333","573.333333333333","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","12","7","90","89.65","89.65","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","12","8","29.26","29.26","29.26","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","12","9","0.54","0.543348684210526","0.543348684210526","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","12","10","9.2","9.20245398773006","9.20245398773006","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","12","11","72.3","72.308347826087","72.308347826087","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","12","12","59.2","59.210347826087","59.210347826087","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","12","13","0.84","0.84","0.84","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","12","14","0.48","0.48","0.48","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","12","21","1.41","1.41176092624664","1.41176092624664","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","12","22","0.59","0.588821947574615","0.588821947574615","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","13","3","11","11","11","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","13","4","10.3","10.2788302376144","10.2788302376144","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","13","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","13","6","813","813.333333333333","813.333333333333","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","13","7","81","80.9523809523809","80.9523809523809","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","13","8","29.11","29.11","29.11","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","13","9","0.53","0.531428571428571","0.531428571428571","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","13","10","11.4","11.3529411764706","11.3529411764706","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","13","11","72.8","72.8013247282609","72.8013247282609","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","13","12","65.2","65.1836002717391","65.1836002717391","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","13","13","1.56","1.56","1.56","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","13","14","0.8","0.8","0.8","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","13","21","1.26","1.25829458236694","1.25829458236694","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","13","22","0.60","0.601629793643951","0.601629793643951","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","14","3","12","12","12","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","14","4","11.1","11.0507951083524","11.0507951083524","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","14","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","14","6","888","888","888","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","14","7","94","93.75","93.75","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","14","8","28.19","28.19","28.19","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","14","9","0.52","0.519666666666667","0.519666666666667","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","14","10","14.0","13.9733333333333","13.9733333333333","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","14","11","72.1","72.1026638586957","72.1026638586957","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","14","12","64.0","63.9774826086956","63.9774826086956","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","14","13","1.96","1.96","1.96","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","14","14","0.48","0.48","0.48","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","14","15","128","128.315888713967","128.315888713967","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","14","16","65","65.1949731744402","65.1949731744402","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","14","17","0.6","0.574785326625863","0.574785326625863","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","14","18","4","4.30839855624071","4.30839855624071","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","14","19","206","205.677867902665","205.677867902665","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","14","20","7","7.32348290365742","7.32348290365742","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","14","21","1.48","1.48232686519623","1.48232686519623","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","14","22","0.73","0.729909241199493","0.729909241199493","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","15","3","13","13","13","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","15","4","10.2","10.231899222439","10.231899222439","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","15","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","15","6","828","828","828","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","15","7","83","82.95","82.95","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","15","8","28.1","28.1","28.1","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","15","9","0.51","0.511203947368421","0.511203947368421","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","15","10","13.4","13.4418324291742","13.4418324291742","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","15","11","72.4","72.3636793478261","72.3636793478261","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","15","12","64.4","64.4126970108696","64.4126970108696","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","15","13","1.36","1.36","1.36","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","15","14","0.44","0.44","0.44","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","15","21","1.23","1.22635066509247","1.22635066509247","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","15","22","0.69","0.691497266292572","0.691497266292572","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","16","3","14","14","14","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","16","4","6.7","6.70623920758275","6.70623920758275","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","16","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","16","6","492","492","492","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","16","7","79","78.5","78.5","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","16","8","29.21","29.21","29.21","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","16","9","0.58","0.582788888888889","0.582788888888889","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","16","10","9.3","9.29936305732484","9.29936305732484","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","16","11","72.7","72.7065394021739","72.7065394021739","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","16","12","56.3","56.3061019021739","56.3061019021739","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","16","13","0.52","0.52","0.52","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","16","14","0.52","0.52","0.52","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","16","21","1.69","1.69414871931076","1.69414871931076","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","16","22","0.64","0.639322340488434","0.639322340488434","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","17","3","15","15","15","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","17","4","10.7","10.681113359563","10.681113359563","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","17","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","17","6","763","762.666666666667","762.666666666667","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","17","7","86","86.1","86.1","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","17","8","28.94","28.94","28.94","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","17","9","0.55","0.55072602739726","0.55072602739726","0.00"
