"year","treatment","sheet","row","column","cell","text"
"2020","DFL","Other water","7","7","G7","0.583"
"2020","DFL","Other water","7","8","H7","0.000"
"2020","DFL","Other water","7","9","I7","16.416"
"2020","DFL","Other water","7","10","J7","0.001"
"2020","DFL","Other water","7","11","K7","0.000"
"2020","DFL","Other water","7","12","L7","0.000"
"2020","DFL","Other water","7","14","N7","Qnet_meas (mm) is the net irrigation (i.e. Qin-Qout) obtained by the measured Qin and Qout (mm)"
"2020","DFL","Other water","8","1","A8","4/29/2020"
"2020","DFL","Other water","8","2","B8","5"
"2020","DFL","Other water","8","3","C8","2.79"
"2020","DFL","Other water","8","4","D8","5.35"
"2020","DFL","Other water","8","5","E8","0.00"
"2020","DFL","Other water","8","6","F8","0.400"
"2020","DFL","Other water","8","7","G8","1.671"
"2020","DFL","Other water","8","8","H8","0.000"
"2020","DFL","Other water","8","9","I8","-3.835"
"2020","DFL","Other water","8","10","J8","0.013"
"2020","DFL","Other water","8","11","K8","-2.551"
"2020","DFL","Other water","8","12","L8","0.005"
"2020","DFL","Other water","8","14","N8","Qnet_MODEL (mm) is the net irrigation (i.e. Qin-Qout) obtained by inverting the distributed Darcy model (i.e. it is the net water supply needed to close the balance; once the soil characteristics have been calibrated and Perc_MODEL has been simulated)"
"2020","DFL","Other water","9","1","A9","4/30/2020"
"2020","DFL","Other water","9","2","B9","6"
"2020","DFL","Other water","9","3","C9","0.00"
"2020","DFL","Other water","9","4","D9","0.00"
"2020","DFL","Other water","9","5","E9","0.00"
"2020","DFL","Other water","9","6","F9","0.400"
"2020","DFL","Other water","9","7","G9","0.824"
"2020","DFL","Other water","9","8","H9","0.000"
"2020","DFL","Other water","9","9","I9","-0.424"
"2020","DFL","Other water","9","10","J9","0.000"
"2020","DFL","Other water","9","11","K9","0.000"
"2020","DFL","Other water","9","12","L9","0.000"
"2020","DFL","Other water","9","14","N9","Perc_MODEL (mm) is the percolation under the LCL (Less Conductive Layer, also called hardpan, usually located under the plugged horizon), modelled with the distributed Darcy model (see MEDWATERICE paper for better explanations)."
"2020","DFL","Other water","10","1","A10","5/1/2020"
"2020","DFL","Other water","10","2","B10","7"
"2020","DFL","Other water","10","3","C10","0.00"
"2020","DFL","Other water","10","4","D10","0.00"
"2020","DFL","Other water","10","5","E10","0.00"
"2020","DFL","Other water","10","6","F10","0.200"
"2020","DFL","Other water","10","7","G10","0.967"
"2020","DFL","Other water","10","8","H10","0.000"
"2020","DFL","Other water","10","9","I10","-0.767"
"2020","DFL","Other water","10","10","J10","0.000"
"2020","DFL","Other water","10","11","K10","0.000"
"2020","DFL","Other water","10","12","L10","0.000"
"2020","DFL","Other water","10","14","N10","Perc_Bal (mm) percolation obtained from the water balance (Qnet_meas +Rain -Etc_Adj -Delta_L -Delta_S)"
"2020","DFL","Other water","11","1","A11","5/2/2020"
"2020","DFL","Other water","11","2","B11","8"
"2020","DFL","Other water","11","3","C11","0.00"
"2020","DFL","Other water","11","4","D11","0.00"
"2020","DFL","Other water","11","5","E11","0.00"
"2020","DFL","Other water","11","6","F11","0.000"
"2020","DFL","Other water","11","7","G11","1.881"
"2020","DFL","Other water","11","8","H11","0.000"
"2020","DFL","Other water","11","9","I11","-1.881"
"2020","DFL","Other water","11","10","J11","0.000"
"2020","DFL","Other water","11","11","K11","0.000"
"2020","DFL","Other water","11","12","L11","0.000"
"2020","DFL","Other water","11","14","N11","Perc_MODEL_havier_soil (mm) percolation obtained by the distributed Darcy model considering only the zone having low Ks (Ks is obtained by calibration, objective was a proxy of the difference between Qnet_model and Qnet_meas)"
"2020","DFL","Other water","12","1","A12","5/3/2020"
"2020","DFL","Other water","12","2","B12","9"
"2020","DFL","Other water","12","3","C12","0.00"
"2020","DFL","Other water","12","4","D12","0.00"
"2020","DFL","Other water","12","5","E12","0.00"
"2020","DFL","Other water","12","6","F12","0.000"
"2020","DFL","Other water","12","7","G12","2.017"
"2020","DFL","Other water","12","8","H12","0.000"
"2020","DFL","Other water","12","9","I12","-2.017"
"2020","DFL","Other water","12","10","J12","0.000"
"2020","DFL","Other water","12","11","K12","0.000"
"2020","DFL","Other water","12","12","L12","0.000"
"2020","DFL","Other water","13","1","A13","5/4/2020"
"2020","DFL","Other water","13","2","B13","10"
"2020","DFL","Other water","13","3","C13","0.00"
"2020","DFL","Other water","13","4","D13","0.00"
"2020","DFL","Other water","13","5","E13","0.00"
"2020","DFL","Other water","13","6","F13","0.000"
"2020","DFL","Other water","13","7","G13","1.696"
"2020","DFL","Other water","13","8","H13","0.000"
"2020","DFL","Other water","13","9","I13","-1.696"
"2020","DFL","Other water","13","10","J13","0.000"
"2020","DFL","Other water","13","11","K13","0.000"
"2020","DFL","Other water","13","12","L13","0.000"
"2020","DFL","Other water","13","14","N13","Entire parcel surface"
"2020","DFL","Other water","13","15","O13","1255.30"
"2020","DFL","Other water","13","16","P13","m2"
"2020","DFL","Other water","14","1","A14","5/5/2020"
"2020","DFL","Other water","14","2","B14","11"
"2020","DFL","Other water","14","3","C14","0.00"
"2020","DFL","Other water","14","4","D14","0.00"
"2020","DFL","Other water","14","5","E14","0.00"
"2020","DFL","Other water","14","6","F14","0.000"
"2020","DFL","Other water","14","7","G14","1.538"
"2020","DFL","Other water","14","8","H14","0.000"
"2020","DFL","Other water","14","9","I14","-1.538"
"2020","DFL","Other water","14","10","J14","0.000"
"2020","DFL","Other water","14","11","K14","0.000"
"2020","DFL","Other water","14","12","L14","0.000"
"2020","DFL","Other water","14","14","N14","Havier soil zone within the parcel"
"2020","DFL","Other water","14","15","O14","982.53"
"2020","DFL","Other water","14","16","P14","m2"
"2020","DFL","Other water","15","1","A15","5/6/2020"
"2020","DFL","Other water","15","2","B15","12"
"2020","DFL","Other water","15","3","C15","0.00"
"2020","DFL","Other water","15","4","D15","0.00"
"2020","DFL","Other water","15","5","E15","0.00"
"2020","DFL","Other water","15","6","F15","0.000"
"2020","DFL","Other water","15","7","G15","1.756"
"2020","DFL","Other water","15","8","H15","0.000"
"2020","DFL","Other water","15","9","I15","-1.756"
"2020","DFL","Other water","15","10","J15","0.000"
"2020","DFL","Other water","15","11","K15","0.000"
"2020","DFL","Other water","15","12","L15","0.000"
"2020","DFL","Yield+product","1","1","A1","YIELD AND PRODUCT QUALITY"
"2020","DFL","Yield+product","2","1","A2","Date"
"2020","DFL","Yield+product","2","2","B2","Plot"
"2020","DFL","Yield+product","2","3","C2","Location"
"2020","DFL","Yield+product","2","4","D2","Rice grain yield at 14% humidity (t/ha)"
"2020","DFL","Yield+product","2","5","E2","Straw yield if sold (t/ha)"
"2020","DFL","Yield+product","2","6","F2","Yield comp
Nº panic/m2"
"2020","DFL","Yield+product","2","7","G2","Yield comp
Nº of grains by panicle"
"2020","DFL","Yield+product","2","8","H2","Yield comp
Weight of 1000 grains at 14% hum (g)"
"2020","DFL","Yield+product","2","9","I2","Yield comp Harvest Index
"
"2020","DFL","Yield+product","2","10","J2","Yield comp
Sterility (%)"
"2020","DFL","Yield+product","2","11","K2","Milled rice yield (%)"
"2020","DFL","Yield+product","2","12","L2","Head rice yield (%)"
"2020","DFL","Yield+product","2","13","M2","Yield comp
Chalkiness (%)"
"2020","DFL","Yield+product","2","14","N2","Yield comp
Damaged kernels (%)"
"2020","DFL","Yield+product","2","15","O2","As(III) μg kg-1"
"2020","DFL","Yield+product","2","16","P2","DMA(V) μg kg-1"
"2020","DFL","Yield+product","2","17","Q2","MMA(V) μg kg-1"
"2020","DFL","Yield+product","2","18","R2","As(V) μg kg-1"
"2020","DFL","Yield+product","2","19","S2","As TOT μg kg-1"
"2020","DFL","Yield+product","2","20","T2","Cadmium of rice grain (μg kg-1)"
"2020","DFL","Yield+product","2","21","U2","N % content (grain)"
"2020","DFL","Yield+product","2","22","V2","N % content (straw)"
"2020","DFL","Yield+product","3","1","A3","FROM 17/09/2020 TO 30/09/2020"
"2020","DFL","Yield+product","3","2","B3","CASTELLO D'AGOGNA"
"2020","DFL","Yield+product","3","3","C3","33"
"2020","DFL","Yield+product","3","4","D3","10.5"
"2020","DFL","Yield+product","3","5","E3","-"
"2020","DFL","Yield+product","3","6","F3","637"
"2020","DFL","Yield+product","3","7","G3","96"
"2020","DFL","Yield+product","3","8","H3","28.9"
"2020","DFL","Yield+product","3","9","I3","0.58"
"2020","DFL","Yield+product","3","10","J3","17.8"
"2020","DFL","Yield+product","3","11","K3","71.1"
"2020","DFL","Yield+product","3","12","L3","67.1"
"2020","DFL","Yield+product","3","13","M3","4.68"
"2020","DFL","Yield+product","3","14","N3","2.56"
"2020","DFL","Yield+product","4","3","C4","34"
"2020","DFL","Yield+product","4","4","D4","5.72"
"2020","DFL","Yield+product","4","5","E4","-"
"2020","DFL","Yield+product","4","6","F4","377"
"2020","DFL","Yield+product","4","7","G4","94"
"2020","DFL","Yield+product","4","8","H4","30.9"
"2020","DFL","Yield+product","4","9","I4","0.58"
"2020","DFL","Yield+product","4","10","J4","8.30"
"2020","DFL","Yield+product","4","11","K4","72.4"
"2020","DFL","Yield+product","4","12","L4","62.3"
"2020","DFL","Yield+product","4","13","M4","1.44"
"2020","DFL","Yield+product","4","14","N4","0.96"
"2020","DFL","Yield+product","5","3","C5","35"
"2020","DFL","Yield+product","5","4","D5","8.16"
"2020","DFL","Yield+product","5","5","E5","-"
"2020","DFL","Yield+product","5","6","F5","577"
"2020","DFL","Yield+product","5","7","G5","88"
"2020","DFL","Yield+product","5","8","H5","29.8"
"2020","DFL","Yield+product","5","9","I5","0.58"
"2020","DFL","Yield+product","5","10","J5","12.1"
"2020","DFL","Yield+product","5","11","K5","71.3"
"2020","DFL","Yield+product","5","12","L5","66.9"
"2020","DFL","Yield+product","5","13","M5","3.72"
"2020","DFL","Yield+product","5","14","N5","2.08"
"2020","DFL","Yield+product","6","3","C6","36"
"2020","DFL","Yield+product","6","4","D6","10.7"
"2020","DFL","Yield+product","6","5","E6","-"
"2020","DFL","Yield+product","6","6","F6","617"
"2020","DFL","Yield+product","6","7","G6","105"
"2020","DFL","Yield+product","6","8","H6","28.9"
"2020","DFL","Yield+product","6","9","I6","0.58"
"2020","DFL","Yield+product","6","10","J6","17.9"
"2020","DFL","Yield+product","6","11","K6","71.4"
"2020","DFL","Yield+product","6","12","L6","67.6"
"2020","DFL","Yield+product","6","13","M6","4.74"
"2020","DFL","Yield+product","6","14","N6","3.06"
"2020","DFL","Yield+product","6","15","O6","201"
"2020","DFL","Yield+product","6","16","P6","87"
"2020","DFL","Yield+product","6","17","Q6","2"
"2020","DFL","Yield+product","6","18","R6","4"
"2020","DFL","Yield+product","6","19","S6","293"
"2020","DFL","Yield+product","6","20","T6","6"
"2020","DFL","Yield+product","7","3","C7","37"
"2020","DFL","Yield+product","7","4","D7","10.4"
"2020","DFL","Yield+product","7","5","E7","-"
"2020","DFL","Yield+product","7","6","F7","591"
"2020","DFL","Yield+product","7","7","G7","93"
"2020","DFL","Yield+product","7","8","H7","29.0"
"2020","DFL","Yield+product","7","9","I7","0.57"
"2020","DFL","Yield+product","7","10","J7","17.5"
"2020","DFL","Yield+product","7","11","K7","71.2"
"2020","DFL","Yield+product","7","12","L7","67.0"
"2020","DFL","Yield+product","7","13","M7","4.12"
"2020","DFL","Yield+product","7","14","N7","1.88"
"2020","DFL","Yield+product","8","3","C8","38"
"2020","DFL","Yield+product","8","4","D8","5.77"
"2020","DFL","Yield+product","8","5","E8","-"
"2020","DFL","Yield+product","8","6","F8","403"
"2020","DFL","Yield+product","8","7","G8","100"
"2020","DFL","Yield+product","8","8","H8","30.5"
"2020","DFL","Yield+product","8","9","I8","0.59"
"2020","DFL","Yield+product","8","10","J8","8.32"
"2020","DFL","Yield+product","8","11","K8","72.4"
"2020","DFL","Yield+product","8","12","L8","64.1"
"2020","DFL","Yield+product","8","13","M8","2.36"
"2020","DFL","Yield+product","8","14","N8","1.72"
"2020","DFL","Yield+product","9","3","C9","39"
"2020","DFL","Yield+product","9","4","D9","8.61"
"2020","DFL","Yield+product","9","5","E9","-"
"2020","DFL","Yield+product","9","6","F9","537"
"2020","DFL","Yield+product","9","7","G9","87"
"2020","DFL","Yield+product","9","8","H9","30.3"
"2020","DFL","Yield+product","9","9","I9","0.60"
"2020","DFL","Yield+product","9","10","J9","12.0"
"2020","DFL","Yield+product","9","11","K9","71.7"
"2020","DFL","Yield+product","9","12","L9","67.4"
"2020","DFL","Yield+product","9","13","M9","3.68"
"2020","DFL","Yield+product","9","14","N9","2.40"
"2020","DFL","Yield+product","10","3","C10","40"
"2020","DFL","Yield+product","10","4","D10","11.0"
"2020","DFL","Yield+product","10","5","E10","-"
"2020","DFL","Yield+product","10","6","F10","654"
"2020","DFL","Yield+product","10","7","G10","87"
"2020","DFL","Yield+product","10","8","H10","29.3"
"2020","DFL","Yield+product","10","9","I10","0.56"
"2020","DFL","Yield+product","10","10","J10","14.3"
"2020","DFL","Yield+product","10","11","K10","71.0"
"2020","DFL","Yield+product","10","12","L10","67.3"
"2020","DFL","Yield+product","10","13","M10","4.32"
"2020","DFL","Yield+product","10","14","N10","1.48"
"2020","DFL","Yield+product","10","15","O10","205"
"2020","DFL","Yield+product","10","16","P10","98"
"2020","DFL","Yield+product","10","17","Q10","2"
"2020","DFL","Yield+product","10","18","R10","6"
"2020","DFL","Yield+product","10","19","S10","310"
"2020","DFL","Yield+product","10","20","T10","4"
"2020","DFL","Yield+product","11","3","C11","41"
"2020","DFL","Yield+product","11","4","D11","10.0"
"2020","DFL","Yield+product","11","5","E11","-"
"2020","DFL","Yield+product","11","6","F11","663"
"2020","DFL","Yield+product","11","7","G11","102"
"2020","DFL","Yield+product","11","8","H11","28.6"
"2020","DFL","Yield+product","11","9","I11","0.57"
"2020","DFL","Yield+product","11","10","J11","27.1"
"2020","DFL","Yield+product","11","11","K11","70.7"
"2020","DFL","Yield+product","11","12","L11","66.1"
"2020","DFL","Yield+product","11","13","M11","5.12"
"2020","DFL","Yield+product","11","14","N11","1.40"
"2020","DFL","Yield+product","12","3","C12","42"
"2020","DFL","Yield+product","12","4","D12","5.54"
"2020","DFL","Yield+product","12","5","E12","-"
"2020","DFL","Yield+product","12","6","F12","409"
"2020","DFL","Yield+product","12","7","G12","92"
"2020","DFL","Yield+product","12","8","H12","30.8"
"2020","DFL","Yield+product","12","9","I12","0.55"
"2020","DFL","Yield+product","12","10","J12","7.70"
"2020","DFL","Yield+product","12","11","K12","71.0"
"2020","DFL","Yield+product","12","12","L12","60.7"
"2020","DFL","Yield+product","12","13","M12","0.72"
"2020","DFL","Yield+product","12","14","N12","0.56"
"2020","DFL","Yield+product","13","3","C13","43"
"2020","DFL","Yield+product","13","4","D13","8.44"
"2020","DFL","Yield+product","13","5","E13","-"
"2020","DFL","Yield+product","13","6","F13","612"
"2020","DFL","Yield+product","13","7","G13","85"
"2020","DFL","Yield+product","13","8","H13","29.6"
"2020","DFL","Yield+product","13","9","I13","0.58"
"2020","DFL","Yield+product","13","10","J13","16.3"
"2020","DFL","Yield+product","13","11","K13","71.6"
"2020","DFL","Yield+product","13","12","L13","67.0"
"2020","DFL","Yield+product","13","13","M13","4.00"
"2020","DFL","Yield+product","13","14","N13","0.88"
"2020","DFL","Yield+product","14","3","C14","44"
"2020","DFL","Yield+product","14","4","D14","10.3"
"2020","DFL","Yield+product","14","5","E14","-"
"2020","DFL","Yield+product","14","6","F14","709"
"2020","DFL","Yield+product","14","7","G14","90"
"2020","DFL","Yield+product","14","8","H14","29.1"
"2020","DFL","Yield+product","14","9","I14","0.55"
"2020","DFL","Yield+product","14","10","J14","18.9"
"2020","DFL","Yield+product","14","11","K14","71.4"
"2020","DFL","Yield+product","14","12","L14","67.9"
"2020","DFL","Yield+product","14","13","M14","4.44"
"2020","DFL","Yield+product","14","14","N14","1.72"
"2020","DFL","Yield+product","14","15","O14","218"
"2020","DFL","Yield+product","14","16","P14","86"
"2020","DFL","Yield+product","14","17","Q14","2"
"2020","DFL","Yield+product","14","18","R14","3"
"2020","DFL","Yield+product","14","19","S14","309"
"2020","DFL","Yield+product","14","20","T14","10"
"2020","DFL","Yield+product","15","3","C15","45"
"2020","DFL","Yield+product","15","4","D15","10.4"
"2020","DFL","Yield+product","15","5","E15","-"
"2020","DFL","Yield+product","15","6","F15","597"
"2020","DFL","Yield+product","15","7","G15","101"
"2020","DFL","Yield+product","15","8","H15","29.0"
"2020","DFL","Yield+product","15","9","I15","0.56"
"2020","DFL","Yield+product","15","10","J15","20.7"
"2020","DFL","Yield+product","15","11","K15","71.3"
"2020","DFL","Yield+product","15","12","L15","67.3"
"2020","DFL","Yield+product","15","13","M15","3.28"
"2020","DFL","Yield+product","15","14","N15","1.64"
"2020","WFL","Groundwater","1","1","A1","GROUNDWATER"
"2020","WFL","Groundwater","2","1","A2","Date"
"2020","WFL","Groundwater","2","2","B2","Days after sowing"
"2020","WFL","Groundwater","2","3","C2","Depth (cm) PIEZOMETER P6
"
"2020","WFL","Groundwater","2","4","D2","Depth (cm) PIEZOMETER P8
"
"2020","WFL","Groundwater","2","5","E2","Depth (cm) PIEZOMETER P9
"
"2020","WFL","Groundwater","2","6","F2","Salinity (dS/m)
"
"2020","WFL","Groundwater","2","7","G2","Salinity (dS/m)
"
"2020","WFL","Groundwater","2","8","H2","Salinity (dS/m)
"
"2020","WFL","Groundwater","2","9","I2","N-NO3 (mg/l) PIEZOMETER P6
"
"2020","WFL","Groundwater","2","10","J2","N-NO3 (mg/l) PIEZOMETER P8
"
"2020","WFL","Groundwater","2","11","K2","N-NO3 (mg/l) PIEZOMETER P9
"
"2020","WFL","Groundwater","2","12","L2","N-NO2 (mg/l) PIEZOMETER
P6"
"2020","WFL","Groundwater","2","13","M2","N-NO2 (mg/l)
PIEZOMETER P8"
"2020","WFL","Groundwater","2","14","N2","N-NO2 (mg/l)
PIEZOMETER P9"
"2020","WFL","Groundwater","2","15","O2","N-UREA (mg/l) PIEZOMETER 6"
"2020","WFL","Groundwater","2","16","P2","N-UREA (mg/l) PIEZOMETER 8"
"2020","WFL","Groundwater","2","17","Q2","N-UREA (mg/l) PIEZOMETER 9"
"2020","WFL","Groundwater","2","18","R2","N-NH3 (mg/l)
PIEZOMETER P6"
"2020","WFL","Groundwater","2","19","S2","N-NH3 (mg/l)
PIEZOMETER P8"
"2020","WFL","Groundwater","2","20","T2","N-NH3 (mg/l) PIEZOMETER
P9"
"2020","WFL","Groundwater","2","21","U2","N-TOT (mg/l) PIEZOMETER
P6"
"2020","WFL","Groundwater","2","22","V2","N-TOT (mg/l) PIEZOMETER
P8"
"2020","WFL","Groundwater","2","23","W2","N-TOT (mg/l) PIEZOMETER
P9"
"2020","WFL","Groundwater","2","24","X2","P-PO4 (mg/l) PIEZOMETER 6"
"2020","WFL","Groundwater","2","25","Y2","P-PO4 (mg/l) PIEZOMETER "
"2020","WFL","Groundwater","2","26","Z2","P-PO4 (mg/l) PIEZOMETER 9"
"2020","WFL","Groundwater","2","27","AA2","K (mg/l) PIEZOMETER 6"
"2020","WFL","Groundwater","2","28","AB2","K (mg/l) PIEZOMETER 8"
"2020","WFL","Groundwater","2","29","AC2","K (mg/l) PIEZOMETER 9"
"2020","WFL","Groundwater","2","30","AD2","Arsenic (mg/L)
"
"2020","WFL","Groundwater","2","31","AE2","Arsenic (mg/L)
"
"2020","WFL","Groundwater","2","32","AF2","Arsenic (mg/L)
"
"2020","WFL","Groundwater","2","33","AG2","Cadmium (mg/L)
"
"2020","WFL","Groundwater","2","34","AH2","Cadmium (mg/L)
"
"2020","WFL","Groundwater","2","35","AI2","Cadmium (mg/L)
"
"2020","WFL","Groundwater","2","36","AJ2","Pesticides content: MCPA (µg/L)  PIEZOMETER P6
"
"2020","WFL","Groundwater","2","37","AK2","Pesticides content: MCPA (µg/L) PIEZOMETER P8
"
"2020","WFL","Groundwater","2","38","AL2","Pesticides content: MCPA (µg/L) PIEZOMETER P9
"
"2020","WFL","Groundwater","2","39","AM2","Pesticides content: Clomazone  (µg/L)  PIEZOMETER P6
"
"2020","WFL","Groundwater","2","40","AN2","Pesticides content: Clomazone  (µg/L) PIEZOMETER P8
"
"2020","WFL","Groundwater","2","41","AO2","Pesticides content: Clomazone (µg/L) PIEZOMETER P9
"
"2020","WFL","Groundwater","3","1","A3","4/23/2020"
"2020","WFL","Groundwater","3","2","B3","-15"
"2020","WFL","Groundwater","3","9","I3","< LOQ"
"2020","WFL","Groundwater","3","10","J3","2.010"
"2020","WFL","Groundwater","3","11","K3","1.620"
"2020","WFL","Groundwater","3","13","M3","0.263"
"2020","WFL","Groundwater","3","14","N3","0.352"
"2020","WFL","Groundwater","3","16","P3","0.178"
"2020","WFL","Groundwater","3","17","Q3","0.000"
"2020","WFL","Groundwater","3","18","R3","0.129"
"2020","WFL","Groundwater","3","19","S3","1.340"
"2020","WFL","Groundwater","3","20","T3","2.130"
"2020","WFL","Groundwater","3","21","U3","0.129"
"2020","WFL","Groundwater","3","22","V3","3.791"
"2020","WFL","Groundwater","3","23","W3","4.102"
"2020","WFL","Groundwater","3","24","X3","< LOQ"
"2020","WFL","Groundwater","3","25","Y3","< LOQ"
"2020","WFL","Groundwater","3","26","Z3","6.310"
"2020","WFL","Groundwater","3","27","AA3","< LOQ"
"2020","WFL","Groundwater","3","28","AB3","< LOQ"
"2020","WFL","Groundwater","3","29","AC3","< LOQ"
"2020","WFL","Groundwater","3","36","AJ3","< LOQ"
"2020","WFL","Groundwater","3","37","AK3","< LOQ"
"2020","WFL","Groundwater","3","38","AL3","0.022"
"2020","WFL","Groundwater","3","39","AM3","< LOQ"
"2020","WFL","Groundwater","3","40","AN3","< LOQ"
"2020","WFL","Groundwater","3","41","AO3","< LOQ"
"2020","WFL","Groundwater","4","1","A4","4/24/2020"
"2020","WFL","Groundwater","4","2","B4","-14"
"2020","WFL","Groundwater","5","1","A5","4/25/2020"
"2020","WFL","Groundwater","5","2","B5","-13"
"2020","WFL","Groundwater","6","1","A6","4/26/2020"
"2020","WFL","Groundwater","6","2","B6","-12"
"2020","WFL","Groundwater","7","1","A7","4/27/2020"
"2020","WFL","Groundwater","7","2","B7","-11"
"2020","WFL","Groundwater","8","1","A8","4/28/2020"
"2020","WFL","Groundwater","8","2","B8","-10"
"2020","WFL","Groundwater","9","1","A9","4/29/2020"
"2020","WFL","Groundwater","9","2","B9","-9"
"2020","WFL","Groundwater","10","1","A10","4/30/2020"
"2020","WFL","Groundwater","10","2","B10","-8"
"2020","WFL","Groundwater","11","1","A11","5/1/2020"
"2020","WFL","Groundwater","11","2","B11","-7"
"2020","WFL","Groundwater","12","1","A12","5/2/2020"
"2020","WFL","Groundwater","12","2","B12","-6"
"2020","WFL","Groundwater","13","1","A13","5/3/2020"
"2020","WFL","Groundwater","13","2","B13","-5"
"2020","WFL","Groundwater","14","1","A14","5/4/2020"
"2020","WFL","Groundwater","14","2","B14","-4"
"2020","WFL","Groundwater","14","9","I14","< LOQ"
"2020","WFL","Groundwater","14","10","J14","< LOQ"
"2020","WFL","Groundwater","14","11","K14","1.480"
"2020","WFL","Groundwater","14","12","L14","0.182"
"2020","WFL","Groundwater","14","13","M14","0.109"
"2020","WFL","Groundwater","14","14","N14","0.109"
"2020","WFL","Groundwater","14","15","O14","0.160"
"2020","WFL","Groundwater","14","16","P14","0.139"
"2020","WFL","Groundwater","14","17","Q14","0.364"
"2020","WFL","Groundwater","14","18","R14","0.118"
"2020","WFL","Groundwater","14","19","S14","0.484"
"2020","WFL","Groundwater","14","20","T14","0.966"
"2020","WFL","Groundwater","14","21","U14","0.460"
"2020","WFL","Groundwater","14","22","V14","0.732"
"2020","WFL","Groundwater","14","23","W14","2.919"
"2020","WFL","Groundwater","14","24","X14","< LOQ"
"2020","WFL","Groundwater","14","25","Y14","< LOQ"
"2020","WFL","Groundwater","14","26","Z14","< LOQ"
"2020","WFL","Groundwater","14","27","AA14","0.312"
"2020","WFL","Groundwater","14","28","AB14","0.843"
"2020","WFL","Groundwater","14","29","AC14","0.438"
"2020","WFL","Groundwater","14","36","AJ14","0.238"
"2020","WFL","Groundwater","14","37","AK14","0.008"
"2020","WFL","Groundwater","14","38","AL14","< LOQ"
"2020","WFL","Groundwater","14","39","AM14","< LOQ"
"2020","WFL","Groundwater","14","40","AN14","< LOQ"
"2020","WFL","Groundwater","14","41","AO14","< LOQ"
"2020","WFL","Groundwater","15","1","A15","5/5/2020"
"2020","WFL","Groundwater","15","2","B15","-3"
"2020","WFL","Irrig","1","1","A1","IRRIGATION"
"2020","WFL","Irrig","2","1","A2","Date"
"2020","WFL","Irrig","2","2","B2","Days after sowing"
"2020","WFL","Irrig","2","3","C2","Irrig inflow (mm)
E1 (Flowmeter at inlet)"
"2020","WFL","Irrig","2","4","D2","Irrig outflow (mm)
 U3 (flowmeter at outlet)"
"2020","WFL","Irrig","2","5","E2","Irrig water salinity (dS/m)"
"2020","WFL","Irrig","2","6","F2","Irrig water ponding water level in the field (mm)"
"2020","WFL","Irrig","2","7","G2","Sampling point for nutrients (N, P, K) and pesticides (MCPA, Clomazone) analysis                                                                                                                                                                                                                                                              E(in): irrigation inlet                                                                                                                                                                                                                                                                                                  U(out): irrigation outlet"
"2020","WFL","Irrig","2","8","H2","Arsenic (mg/L)"
"2020","WFL","Irrig","2","9","I2","Cadmium (mg/L)"
"2020","WFL","Irrig","2","10","J2","N-NO3 (mg/l)"
"2020","WFL","Irrig","2","11","K2","N-NO2 (mg/l)"
"2020","WFL","Irrig","2","12","L2","N-UREA (mg/l)"
"2020","WFL","Irrig","2","13","M2","N-NH3 (mg/l)"
"2020","WFL","Irrig","2","14","N2","N-TOT (mg/l)"
"2020","WFL","Irrig","2","15","O2","P-PO4 (mg/l)"
"2020","WFL","Irrig","2","16","P2","K (mg/l)"
"2020","WFL","Irrig","2","17","Q2","Pesticides content: MCPA (µg/L) inflow (E1)"
"2020","WFL","Irrig","2","18","R2","Pesticides content: Clomazone (µg/L) inflow (E1)"
"2020","WFL","Irrig","2","19","S2","Pesticides content: MCPA (µg/L) outflow (U3)"
"2020","WFL","Irrig","2","20","T2","Pesticides content: Clomazone (µg/L) outflow (U3)"
"2020","WFL","Irrig","3","3","C3","0"
"2020","WFL","Irrig","3","4","D3","0"
"2020","WFL","Irrig","3","6","F3","0"
"2020","WFL","Irrig","4","1","A4","5/7/2020"
"2020","WFL","Irrig","4","2","B4","-1"
"2020","WFL","Irrig","4","3","C4","160.501"
"2020","WFL","Irrig","4","4","D4","0.027"
"2020","WFL","Irrig","4","6","F4","56.17"
"2020","WFL","Irrig","4","7","G4","E"
"2020","WFL","Irrig","4","10","J4","6.77"
"2020","WFL","Irrig","4","11","K4","0.1490819"
"2020","WFL","Irrig","4","12","L4","0.1377092"
"2020","WFL","Irrig","4","13","M4","2.03"
"2020","WFL","Irrig","4","14","N4","9.0867911"
"2020","WFL","Irrig","4","15","O4","<LOQ"
"2020","WFL","Irrig","4","16","P4","0.372"
"2020","WFL","Irrig","4","17","Q4","< LOQ"
"2020","WFL","Irrig","4","18","R4","< LOQ"
"2020","WFL","Irrig","5","1","A5","5/8/2020"
"2020","WFL","Irrig","5","2","B5","0"
"2020","WFL","Irrig","5","3","C5","38.782"
"2020","WFL","Irrig","5","4","D5","8.540"
"2020","WFL","Irrig","5","6","F5","72.67"
"2020","WFL","Irrig","6","1","A6","5/9/2020"
"2020","WFL","Irrig","6","2","B6","1"
"2020","WFL","Irrig","6","3","C6","39.440"
"2020","WFL","Irrig","6","4","D6","15.095"
"2020","WFL","Irrig","6","6","F6","68.84"
"2020","WFL","Irrig","7","1","A7","5/10/2020"
"2020","WFL","Irrig","7","2","B7","2"
"2020","WFL","Irrig","7","3","C7","31.572"
"2020","WFL","Irrig","7","4","D7","14.683"
"2020","WFL","Irrig","7","6","F7","70.68"
